Channel_Name,Channel_Type,Rx_Frequency,Tx_Frequency,Bandwidth_kHz,State,RX_Tone,TX_Tone,Latitude,Longitude,Special
W3TWA Delano,Analogue,146.895,146.295,25,PA,D131N,D131N,40.85106649,-76.07911155,
W3BN Reading,Analogue,146.91,146.31,25,PA,,131.8,40.37555556,-75.88777778,
W3BMD Indiana,Analogue,146.91,146.31,25,PA,,131.8,40.611055,-79.171252,
K3DNA Lewistown,Analogue,146.91,146.31,25,PA,123,123,40.5992012,-77.5714035,
W3WAN York,Analogue,146.925,146.325,25,PA,74.4,74.4,39.96250153,-76.72810364,
W3KG Media,Analogue,146.94,146.34,25,PA,131.8,131.8,39.91790009,-75.44719696,
W3AEC Media,Analogue,146.94,146.34,25,PA,,131.8,39.91680145,-75.38770294,
K3CSG Scranton,Analogue,146.94,146.34,25,PA,127.3,127.3,41.42699814,-75.7480011,SKYWARN
W3OI Allentown,Analogue,146.94,146.34,12.5,PA,,71.9,40.59840012,-75.41929626,
NW3F Johnstown,Analogue,146.94,146.34,25,PA,,123,40.371231,-78.981261,SKYWARN
W3PHL West Chest,Analogue,146.94,146.34,25,PA,,131.8,39.9606643,-75.6054882,
N3SH Mount Leban,Analogue,146.955,146.355,25,PA,131.8,131.8,40.3778661,-80.066685,
WE3OPS Albion,Analogue,146.955,146.355,25,PA,186.2,186.2,41.97439957,-80.33869934,SKYWARN
W3SC Saint Clair,Analogue,146.955,146.355,25,PA,123,123,40.763684,-76.138251,
W3HZU York,Analogue,146.97,146.37,25,PA,,127.3,40.020833,-76.708333,
N1RS Apollo,Analogue,146.97,146.37,25,PA,,131.8,40.58150101,-79.56639862,SKYWARN
W3GMS Parkesburg,Analogue,146.985,146.385,25,PA,94.8,100,40.00769444,-75.93383889,
K3FLT Milton,Analogue,146.985,146.385,25,PA,,110.9,41.03079987,-76.82949829,
W3CCB Union City,Analogue,146.985,146.385,12.5,PA,,186.2,41.93109894,-79.65239716,
N3NIA Ridgway,Analogue,147,147.6,25,PA,173.8,173.8,41.4101,-78.7047,
N3VTH Benton,Analogue,147,147.6,25,PA,77,77,41.30899811,-76.30879974,
W3RRR Lancaster,Analogue,147.015,147.615,25,PA,118.8,118.8,40.04740143,-76.30539703,
KA3JSD Mount Ple,Analogue,147.015,147.615,25,PA,127.3,127.3,40.102679,-79.21448,
W3GFD Youngsvill,Analogue,147.015,147.615,25,PA,,186.2,41.6817276,-79.2472675,
W3QV Philadelphi,Analogue,147.03,147.63,25,PA,91.5,91.5,40.05830002,-75.23889923,
W3RC Hazleton,Analogue,147.03,147.63,25,PA,77,77,41.017485,-75.913155,
W3KWH Carnegie,Analogue,147.03,147.63,25,PA,,123,40.40869904,-80.08339691,
W3MIE Norrisvill,Analogue,147.03,147.63,25,PA,186.2,186.2,41.71590042,-80.27880096,
K3TAR Port Royal,Analogue,147.045,147.645,25,PA,,146.2,40.47740173,-77.38629913,
W3PIE Hopwood,Analogue,147.045,147.645,25,PA,131.8,131.8,39.8695855,-79.6394691,
K3EJ Coatesville,Analogue,147.045,147.645,25,PA,114.8,114.8,40.034096,-75.893177,
WB3JOE Newtown S,Analogue,147.06,147.66,25,PA,131.8,131.8,39.98669815,-75.40139771,
NR3K Wellsboro,Analogue,147.06,147.66,25,PA,127.3,127.3,41.73699951,-77.36360168,SKYWARN
KB3NIA Harrisbur,Analogue,147.075,147.675,25,PA,,123,40.420967,-76.8106407,
N3UOH Vowinckel,Analogue,147.075,147.675,25,PA,110.9,110.9,41.38759995,-79.21060181,
K3DN Warminster,Analogue,147.09,147.69,25,PA,,131.8,40.20539856,-75.10780334,
KB3HLL Williamsp,Analogue,147.09,147.69,12.5,PA,167.9,167.9,41.20360184,-76.9641037,SKYWARN
W3EXW Fineview,Analogue,147.09,147.69,25,PA,88.5,88.5,40.46319962,-80.00440216,SKYWARN
W3YXE Corry,Analogue,147.09,147.69,25,PA,,186.2,41.92029953,-79.64029694,
N3JGT Sigel,Analogue,147.105,147.705,25,PA,,173.8,41.27500153,-79.11329651,SKYWARN
W3ZIC Pleasantvi,Analogue,147.12,147.72,25,PA,,186.2,41.5992012,-79.5951004,SKYWARN
W3OC Lincoln,Analogue,147.12,147.72,25,PA,,131.8,40.303148,-79.853432,
W3ACH Chambersbu,Analogue,147.12,147.72,25,PA,100,100,40.0500885,-77.7477703,
W3VPJ Paxinos,Analogue,147.12,147.72,25,PA,131.8,131.8,40.8396,-76.593,
W3OI Allentown,Analogue,147.135,147.735,25,PA,D315N,D315N,40.56552,-75.43758,
WW3AAA Beaver,Analogue,147.135,147.735,25,PA,,131.8,40.69530106,-80.30480194,SKYWARN
NR3T Blue Knob,Analogue,147.15,147.75,25,PA,167.9,167.9,40.28839874,-78.56169891,
W3WAN Wilkes-Bar,Analogue,147.15,147.75,25,PA,74.4,74.4,41.198808,-75.821227,
K3LV Grantville,Analogue,147.165,147.765,25,PA,82.5,82.5,40.37789917,-76.64640045,
N3OHU Rochester,Analogue,147.165,147.765,25,PA,,100,40.713875,-80.286812,
K2SEH Reading,Analogue,147.18,147.78,25,PA,,110.9,40.34887,-75.90172,SKYWARN
K3SNY Selinsgrov,Analogue,147.18,147.78,25,PA,100,100,40.81600189,-76.88980103,SKYWARN
N3SNN Driftwood,Analogue,147.18,147.78,25,PA,,173.8,41.387612,-78.126701,
W3DI Newtown Squ,Analogue,147.195,147.795,25,PA,,100,39.98680115,-75.40100098,
K3SMT Somerset,Analogue,147.195,147.795,25,PA,,123,40.003375,-79.028321,
N3ETV New Castle,Analogue,147.195,147.795,25,PA,,131.8,41.00370026,-80.34700012,SKYWARN
NR3K Leetonia,Analogue,147.195,147.795,25,PA,127.3,127.3,41.6549661,-77.5384979,SKYWARN
W3MIE Meadville,Analogue,147.21,147.81,25,PA,186.2,186.2,41.65439987,-80.12950134,SKYWARN
K3ZMC Earlville,Analogue,147.21,147.81,25,PA,,131.8,40.31679916,-75.73690033,
N3KZ Forkston,Analogue,147.21,147.81,25,PA,77,77,41.5387001,-75.94660187,
KT3A Bloomsburg,Analogue,147.225,147.825,25,PA,85.4,85.4,40.941668,-76.424561,
WA3VHL Allentown,Analogue,147.225,147.825,12.5,PA,151.4,151.4,40.3625,-75.3315,
KA3BFI East Mono,Analogue,147.225,147.825,25,PA,,131.8,40.2096138,-79.910229,
KB3VDL Elizabeth,Analogue,147.24,147.84,25,PA,123,123,40.53509903,-76.82689667,
AC3DB West Sunbu,Analogue,147.24,147.84,25,PA,,,41.0060005,-79.8963969,
KD3OH Bradford,Analogue,147.24,147.84,25,PA,,173.8,41.95650101,-78.64920044,
W3HA Jim Thorpe,Analogue,147.255,147.855,25,PA,,162.2,40.903333,-75.678667,SKYWARN
W3CPA Clearfield,Analogue,147.255,147.855,25,PA,173.8,173.8,41.07640076,-78.55110168,SKYWARN
WB3CCN East Mono,Analogue,147.27,147.87,25,PA,,131.8,40.2096138,-79.9102291,SKYWARN
N3APP Erie,Analogue,147.27,147.87,25,PA,100,167.9,42.16090012,-80.11540222,
N3KZ Bucktown,Analogue,147.27,147.87,25,PA,77,77,40.17440033,-75.6638031,
WA3REC Waymart,Analogue,147.27,147.87,25,PA,79.7,79.7,41.5861,-75.4321,
N3SWH Newmanstow,Analogue,147.285,147.885,25,PA,,131.8,40.323061,-76.19759,
N3NWL Ridgway,Analogue,147.285,147.885,25,PA,,173.8,41.42029953,-78.72859955,
WB3FEQ Scranton,Analogue,147.285,147.885,25,PA,127.3,127.3,41.4090004,-75.66239929,
K3PSP Scenery Hi,Analogue,147.285,147.885,25,PA,131.8,131.8,40.0878486,-80.0710171,SKYWARN
W3BXW Fairless H,Analogue,147.3,147.9,25,PA,131.8,131.8,40.17959976,-74.85520172,
W3AHS Williamspo,Analogue,147.3,147.9,25,PA,151.4,151.4,41.24150085,-77.07289886,SKYWARN
K3PSG Butler,Analogue,147.3,147.9,25,PA,,131.8,40.87229919,-79.93039703,
NJ3K Smethport,Analogue,147.3,147.9,25,PA,,173.8,41.81119919,-78.44470215,
K3LV Cornwall,Analogue,147.315,147.915,25,PA,82.5,82.5,40.24110031,-76.37719727,SKYWARN
K3PSP Waynesburg,Analogue,147.315,147.915,25,PA,131.8,131.8,39.847248,-80.190368,SKYWARN
K3WWA Erie,Analogue,147.315,147.915,25,PA,186.2,186.2,42.06286111,-79.97641667,
WA3RYQ Hatfield,Analogue,147.33,147.93,25,PA,,162.2,40.27980042,-75.29930115,
W3MUM Hanover,Analogue,147.33,147.93,25,PA,,123,39.85716,-76.94821,
KB3EAR Galeton,Analogue,147.345,147.945,25,PA,131.8,131.8,41.72205,-77.651374,
W3SC Joliett,Analogue,147.345,147.945,25,PA,123,123,40.76369858,-76.13819885,
WB3JOE Darby,Analogue,147.36,147.96,25,PA,131.8,131.8,39.92670059,-75.26860046,
W3UDX Butler,Analogue,147.36,147.96,25,PA,131.8,131.8,40.9117012,-79.93170166,
N3GRQ Saylorsbur,Analogue,147.36,147.96,25,PA,,131.8,40.8842399,-75.3866163,
N3KZ Montrose,Analogue,147.375,147.975,25,PA,,77,41.8386392,-75.8727067,
N3LZX Jennerstow,Analogue,147.375,147.975,25,PA,,123,40.23228873,-79.10258932,
KE3DR Rockton,Analogue,147.39,147.99,25,PA,,173.8,41.07559967,-78.65309906,
K3PSP McDonald,Analogue,147.39,147.99,25,PA,131.8,131.8,40.3549111,-80.23324,SKYWARN
K3CSF Castle Sha,Analogue,440.6,445.6,25,PA,131.8,131.8,40.3647995,-80.02230072,
N3OHU Rochester,Analogue,440.65,445.65,25,PA,,100,40.7022882,-80.2864509,
N3FCK Forkston,Analogue,441.15,446.15,25,PA,100,100,41.5387001,-75.94660187,
K3DN Abington,Analogue,441.15,446.15,25,PA,,88.5,40.11930084,-75.12069702,
KC2LHJ Allentown,Analogue,441.4,446.4,25,PA,131.8,131.8,40.59130096,-75.43859863,
W3WAN Roxborough,Analogue,441.7,446.7,25,PA,74.4,74.4,40.05479813,-75.24210358,
K3UKE Ambridge,Analogue,441.7,446.7,25,PA,131.8,131.8,40.595367,-80.215682,SKYWARN
N3KZ Rockton,Analogue,441.7,446.7,25,PA,131.8,131.8,41.0763128,-78.5424797,
N3KZ Benton,Analogue,441.8,446.8,25,PA,131.8,131.8,41.30863,-76.30935,
W3EOC Eagle,Analogue,441.8,436.8,25,PA,,100,40.0778812,-75.6877085,
N3XXH Towanda,Analogue,441.85,446.85,25,PA,85.4,85.4,41.68220139,-76.48329926,
W3RC Hazleton,Analogue,441.9,446.9,25,PA,114.8,114.8,41.017492,-75.91314,
W3EOC Coatesvill,Analogue,441.95,446.95,25,PA,100,100,39.98500061,-75.82160187,
KA3TKW Harrisbur,Analogue,441.95,446.95,25,PA,,123,40.4398111,-76.5982992,
KC3JKJ Johnstown,Analogue,442.025,447.025,25,PA,123,123,40.3267407,-78.9219698,
W3MSX Harrison C,Analogue,442.05,447.05,25,PA,131.8,,40.3547915,-79.6501407,
N3KZ Lake Harmon,Analogue,442.1,447.1,25,PA,131.8,131.8,41.06060028,-75.59100342,
N3KZ Summerdale,Analogue,442.2,447.2,25,PA,131.8,131.8,40.30899811,-76.92749786,
N3KZ Wilkes-Barr,Analogue,442.2,447.2,25,PA,131.8,131.8,41.2458992,-75.88130188,
W3DI Newtown Squ,Analogue,442.25,447.25,25,PA,131.8,131.8,39.98680115,-75.40100098,
W3OC Lincoln,Analogue,442.25,447.25,25,PA,,131.8,40.303153,-79.8535,
N3KZ Robesonia,Analogue,442.4,447.4,25,PA,131.8,131.8,40.33660126,-76.1765976,
N3KZ Philadelphi,Analogue,442.4,447.4,25,PA,131.8,131.8,39.95230103,-75.1638031,
WA3SSG Eaglevill,Analogue,442.45,447.45,25,PA,131.8,131.8,40.1595501,-75.4082385,
N3KZ Tannersvill,Analogue,442.5,447.5,25,PA,131.8,131.8,41.04230118,-75.35209656,
KS3R Bridgeville,Analogue,442.5,447.5,25,PA,131.8,131.8,40.3542,-80.1052,
N3FCK Scranton,Analogue,442.55,447.55,25,PA,100,100,41.46620178,-75.6855011,
W3SBE Philadelph,Analogue,442.55,447.55,25,PA,91.5,91.5,39.95230103,-75.1638031,
N3SH Pittsburgh,Analogue,442.55,447.55,25,PA,131.8,131.8,40.4951656,-80.0045533,
KE3JP Utica,Analogue,442.6,447.6,25,PA,,186.2,41.43560028,-79.95729828,
N3KZ Sheffield,Analogue,442.7,447.7,25,PA,,186.2,41.70389938,-79.03559875,
W3PRL New Kensin,Analogue,442.75,447.75,25,PA,,,40.5697892,-79.7647705,
W3KKC Ludlow,Analogue,442.775,447.775,25,PA,,186.2,41.733431,-78.932846,
K3PSG West Sunbu,Analogue,442.9,447.9,25,PA,,131.8,41.004856,-79.901534,
W3HJ Hilltown,Analogue,442.9,447.9,25,PA,,123,40.33940125,-75.23619843,
W1LA Whitehall,Analogue,443,448,25,PA,162.2,162.2,40.617,-75.489,
W3KGN Biglervill,Analogue,443.1,448.1,25,PA,,103.5,39.93040085,-77.2480011,
KB3DOL Mansfield,Analogue,443.1,448.1,25,PA,100,100,41.87639999,-76.97579956,
K3UTI Meadowbroo,Analogue,443.15,448.15,25,PA,,131.8,40.11259842,-75.07820129,
N3LZV Windber,Analogue,443.15,448.15,25,PA,,123,40.157466,-78.726594,SKYWARN
WA3NSM Sandy Lak,Analogue,443.175,448.175,25,PA,,186.2,41.4152,-80.0748,
K3SMT Somerset,Analogue,443.25,448.25,25,PA,,123,40.003375,-79.028321,
N3TWT Enola,Analogue,443.3,448.3,25,PA,67,67,40.305481,-77.00695,
KB3EAR Couderspo,Analogue,443.3,448.3,25,PA,,131.8,41.752752,-78.0032216,
N3XG Allentown,Analogue,443.35,448.35,12.5,PA,100,100,40.60839844,-75.49019623,
W3CDU East Monon,Analogue,443.35,448.35,25,PA,131.8,131.8,40.2096138,-79.910229,
N3APP Erie,Analogue,443.375,448.375,25,PA,186.2,186.2,42.12919998,-80.08509827,
KE3JP Greenville,Analogue,443.425,448.425,25,PA,186.2,186.2,41.38059998,-80.4131012,SKYWARN
K3HOT State Coll,Analogue,443.425,448.425,25,PA,107.2,107.2,40.908362,-78.014659,SKYWARN
W3YJ Pittsburgh,Analogue,443.45,448.45,25,PA,100,100,40.43700027,-79.95980072,
N5NWC Punxsutawn,Analogue,443.475,448.475,25,PA,,173.8,40.94369888,-78.97090149,
W3JPA Allentown,Analogue,443.5,448.5,25,PA,131.8,131.8,40.60109,-75.483692,
K3ZMC Earlville,Analogue,443.55,448.55,25,PA,131.8,131.8,40.31679916,-75.73690033,
WA3HLC Couderspo,Analogue,443.575,448.575,25,PA,,173.8,41.7747878,-78.0205602,
W3LR Coopersburg,Analogue,443.59,448.59,25,PA,,151.4,40.51150131,-75.39050293,
N3FCK Pittston,Analogue,443.6,448.6,25,PA,100,100,41.26269913,-75.70709991,
KC3LMP Fombell,Analogue,443.625,448.625,25,PA,131.8,131.8,40.835062,-80.205315,
N3FB Canonsburg,Analogue,443.65,448.65,25,PA,131.8,131.8,40.2346748,-80.1880047,
K3CR State Colle,Analogue,443.65,448.65,25,PA,146.2,146.2,40.79320145,-77.86699677,
NR3K Wellsboro,Analogue,443.65,448.65,25,PA,127.3,127.3,41.65499878,-77.5766983,SKYWARN
N3CRK Point Mari,Analogue,443.675,438.675,25,PA,,123,39.7389671,-79.8986685,
N3KZ Chambersbur,Analogue,443.7,448.7,25,PA,131.8,131.8,39.93759918,-77.66110229,
KC3LMP Wattsburg,Analogue,443.775,448.775,25,PA,186.2,186.2,42.086109,-79.878768,
N3KZ Valley Forg,Analogue,443.8,448.8,25,PA,131.8,131.8,40.09700012,-75.46959686,
N3NIA Ridgway,Analogue,443.8,448.8,25,PA,,173.8,41.42029953,-78.72859955,
K3PSG Butler,Analogue,443.9,448.9,25,PA,131.8,,40.847835,-79.883947,
K3DN Hilltown,Analogue,443.95,448.95,25,PA,,131.8,40.34170151,-75.2542038,
K3QY Cadogan,Analogue,443.975,448.975,25,PA,131.8,131.8,40.7700124,-79.6018268,
KB3DOL Troy,Analogue,444.05,449.05,25,PA,100,100,41.81029892,-76.71649933,
WB3JOE Darby,Analogue,444.05,449.05,12.5,PA,131.8,131.8,39.92670059,-75.26860046,
W3MIE Meadville,Analogue,444.075,449.075,25,PA,186.2,186.2,41.63280106,-80.08540344,SKYWARN
N3QZU Jeannette,Analogue,444.075,449.075,25,PA,131.8,131.8,40.3281246,-79.6153198,
KA3NRJ Allentown,Analogue,444.1,449.1,25,PA,151.4,151.4,40.56529999,-75.43730164,
KB3CNN Pittsburg,Analogue,444.1,449.1,25,PA,71.9,71.9,40.40589905,-79.91200256,
KB3VXB Hegins,Analogue,444.16,449.16,25,PA,82.5,82.5,40.6761833,-76.376776,
K3ACS New Castle,Analogue,444.175,449.175,25,PA,131.8,131.8,40.99990082,-80.31030273,SKYWARN
N3VEM Witmer,Analogue,444.2,449.2,25,PA,100,100,40.046643,-76.210562,
WA3GGS Towanda,Analogue,444.25,449.25,25,PA,,151.4,41.76760101,-76.44270325,
WA3HLC Ulysses,Analogue,444.3,449.3,25,PA,,186.2,41.5,-77.4,
N3HZX Clarion,Analogue,444.325,449.325,25,PA,,110.9,41.21480179,-79.38529968,
KB3GRF Sharpsvil,Analogue,444.375,449.375,25,PA,,186.2,41.25920105,-80.47200012,
W3EXW North Hill,Analogue,444.4,449.4,25,PA,88.5,88.5,40.4953242,-80.0107187,
KD3IJ Bradford,Analogue,444.4,449.4,25,PA,,88.5,41.9564953,-78.649163,
W3ND Harrisburg,Analogue,444.45,449.45,25,PA,123,123,40.34540176,-76.86869812,SKYWARN
W3KWH Pittsburgh,Analogue,444.45,449.45,12.5,PA,103.5,103.5,40.44089447,-80.02546916,
NJ3T Jennerstown,Analogue,444.475,449.475,25,PA,,123,40.232255,-79.102544,
N3FCK Shickshinn,Analogue,444.5,449.5,25,PA,100,100,41.15890121,-76.16929626,
K3MJW New Kensin,Analogue,444.525,449.525,25,PA,,131.8,40.5176885,-79.6772014,SKYWARN
KD3IJ Smethport,Analogue,444.525,449.525,25,PA,,173.8,41.8111748,-78.4447413,
W3ND Newport,Analogue,444.55,449.55,25,PA,123,123,40.505818,-77.116494,
W3VO Altoona,Analogue,444.6,449.6,25,PA,,123,40.56794718,-78.44481425,
N3MSK Easton,Analogue,444.6,449.6,25,PA,,156.7,40.626396,-75.255058,
WB3BKN Newport,Analogue,444.6,449.6,25,PA,85.4,85.4,40.4778612,-77.1305373,
W3XP Ephrata,Analogue,444.65,449.65,25,PA,,131.8,40.17979813,-76.17880249,
W3VC Pittsburgh,Analogue,444.65,449.65,25,PA,131.8,131.8,40.44229889,-79.9469986,
KM3W Chester,Analogue,444.7,449.7,25,PA,131.8,131.8,39.86159897,-75.37129974,
N3EB State Colle,Analogue,444.7,449.7,25,PA,114.8,114.8,40.9197998,-77.97450256,
W3AI Sellersvill,Analogue,444.75,449.75,25,PA,103.5,103.5,40.44179916,-75.34159851,
K3YV Pine Grove,Analogue,444.85,449.85,12.5,PA,100,100,40.7336739,-77.8855567,
W3GV Erie,Analogue,444.875,449.875,25,PA,186.2,186.2,42.111,-80.0795,SKYWARN
K3REY Philadelph,Analogue,444.89,449.89,25,PA,,241.8,39.9525839,-75.1652215,
W3OK Nazareth,Analogue,444.9,449.9,25,PA,151.4,151.4,40.75080109,-75.32920074,
KB3AWQ Williamsp,Analogue,444.9,449.9,25,PA,173.8,173.8,41.20360184,-76.9641037,SKYWARN
W3SC Delano,Analogue,444.95,449.95,25,PA,88.5,88.5,40.8389765,-76.071043,
WA3REC Orson,Analogue,445.225,440.225,25,PA,71.9,71.9,41.7859,-75.459,
K4MTP Albrightsv,Analogue,445.375,440.375,25,PA,91.5,91.5,41.00040054,-75.48459625,
W3HA Jim Thorpe,Analogue,445.6,440.6,25,PA,,162.2,40.903333,-75.678667,SKYWARN
W3USR Scranton,Analogue,445.875,440.875,25,PA,,82.5,41.405308,-75.657421,
K4MTP Bloomsburg,Analogue,445.925,440.925,25,PA,91.5,91.5,40.940099,-76.425913,
W3EOC Bucktown,Analogue,446.175,441.175,25,PA,,100,40.17480087,-75.66210175,
KC3RIP Jim Thorp,Analogue,446.375,441.375,25,PA,,103.5,40.8759235,-75.7324127,
N3FYI Lancaster,Analogue,446.475,441.475,25,PA,114.8,114.8,39.885979,-76.250877,SKYWARN
N3FYI Blossburg,Analogue,446.475,441.475,25,PA,114.8,114.8,41.6230555,-77.14111111,
N3FYI Honey Broo,Analogue,446.475,441.475,25,PA,114.8,114.8,40.046406,-75.892849,
N3FYI Harrisburg,Analogue,446.475,441.475,25,PA,114.8,114.8,40.1918614,-76.867611,
N3FYI Summit Sta,Analogue,446.475,441.475,25,PA,114.8,114.8,40.5309292,-76.2014485,
KB3TEM Pittston,Analogue,446.5,441.5,25,PA,97.4,97.4,41.29539871,-75.8234024,
W3EOC West Chest,Analogue,446.525,441.525,25,PA,100,100,39.96070099,-75.60549927,SKYWARN
KG3I Jonas,Analogue,446.575,441.575,25,PA,,151.4,40.97417,-75.48194,
N3GRQ Saylorsbur,Analogue,446.725,441.725,25,PA,,131.8,40.958434,-75.2959487,
W3KG Boothwyn,Analogue,446.775,441.775,25,PA,88.5,88.5,39.83010101,-75.44159698,SKYWARN
KD3WT Philadelph,Analogue,446.875,441.875,25,PA,131.8,131.8,39.95230103,-75.1638031,
AA3VI Thorndale,Analogue,447.075,442.075,25,PA,123,123,39.99290085,-75.74520111,
W3HZU York,Analogue,447.275,442.275,25,PA,,123,39.96260071,-76.72769928,
KG3I Long Pond,Analogue,447.275,442.275,25,PA,,151.4,41.02671,-75.50461,
KB3EAR Wellsboro,Analogue,447.325,442.325,25,PA,131.8,131.8,41.737,-77.3637,SKYWARN
K3LV Lebanon,Analogue,447.675,442.675,25,PA,82.5,82.5,40.34090042,-76.41130066,
N3ETH Gettysburg,Analogue,447.675,442.675,25,PA,107.2,107.2,39.8309293,-77.2310955,
KA3ZAT Orefield,Analogue,447.775,442.775,25,PA,162.2,162.2,40.621162,-75.638652,
KB3AJF Plumstead,Analogue,447.975,442.975,25,PA,,127.3,40.38729858,-75.14659882,
W3ND Harrisburg,Analogue,448.075,443.075,25,PA,,123,40.27370071,-76.88439941,SKYWARN
N3EIO Quarryvill,Analogue,448.175,443.175,25,PA,,94.8,39.884976,-76.250614,
W3SK Southampton,Analogue,448.225,443.225,25,PA,131.8,131.8,40.17430115,-75.04380035,
AA3RG Pine Grove,Analogue,448.225,443.225,25,PA,82.5,82.5,40.506573,-76.376545,
W3IIY Long Pond,Analogue,448.275,443.275,25,PA,131.8,131.8,41.0267,-75.5047,
K3ODX Stroudsbur,Analogue,448.375,443.375,25,PA,,91.5,40.98210986,-75.16385367,
N3TPL Holtwood,Analogue,448.625,443.625,25,PA,114.8,114.8,39.875,-76.27130127,
W3NTT Long Pond,Analogue,448.625,443.625,25,PA,,173.8,41.029,-75.5082,SKYWARN
N3CB Norristown,Analogue,448.675,443.675,25,PA,131.8,131.8,40.12149811,-75.33989716,
N3MFT Allentown,Analogue,448.775,443.775,25,PA,131.8,131.8,40.60839844,-75.49019623,
W3EOC Oxford,Analogue,448.875,443.875,25,PA,,100,39.78540039,-75.97879791,
KA3NRJ Salisbury,Analogue,448.975,443.975,25,PA,151.4,151.4,40.56482442,-75.44008005,
N3SWH Newmanstow,Analogue,449.075,444.075,25,PA,,131.8,40.323061,-76.19759,
AA3E Eagleville,Analogue,449.125,444.125,25,PA,88.5,88.5,40.33679962,-75.46910095,SKYWARN
KA3CNT Lititz,Analogue,449.225,444.225,25,PA,131.8,131.8,40.15729904,-76.30690002,
KA3CNT Lititz,Analogue,449.325,444.325,25,PA,,173.8,40.15270233,-76.31233978,
W3EPE Palmerton,Analogue,449.375,444.375,12.5,PA,131.8,131.8,40.80149841,-75.61019897,
N3VKK Allentown,Analogue,449.4,444.4,12.5,PA,D023N,D023N,40.6022939,-75.4714098,
W3OHX Freeland,Analogue,449.425,444.425,25,PA,103.5,103.5,41.01480103,-75.91320038,
N3NRN Red Lion,Analogue,449.425,444.425,25,PA,123,123,39.90090179,-76.60579681,
W3RRR Lancaster,Analogue,449.575,444.575,25,PA,114.8,114.8,40.04759979,-76.3035965,
K3CX Reading,Analogue,449.625,444.625,25,PA,100,100,40.33560181,-75.92690277,
K3IHI Bethlehem,Analogue,449.65,444.65,25,PA,127.3,127.3,40.65737,-75.34158,SKYWARN
WB3LGG Cochranvi,Analogue,449.675,444.675,25,PA,94.8,94.8,39.89179993,-75.92160034,
N3EXA Plumstead,Analogue,449.725,444.725,25,PA,,136.5,40.38729858,-75.14659882,
W3TWA Barnesvill,Analogue,449.775,444.775,25,PA,131.8,131.8,40.78979874,-76.12359619,
KB3VDL Lykens,Analogue,449.825,444.825,25,PA,,123,40.5658989,-76.7009964,
KC2IRV Wind Gap,Analogue,449.875,444.875,25,PA,127.3,127.3,40.8594017,-75.30090332,SKYWARN
KA3TKW Harrisbur,Analogue,449.925,444.925,25,PA,,123,40.2012021,-76.8655282,
K3IR Manheim,Analogue,449.975,444.975,25,PA,114.8,114.8,40.16339874,-76.39499664,
W8DET Detroit,Analogue,145.11,144.51,25,MI,100,100,42.40230179,-83.1140976,
NW8J Grand Rapid,Analogue,145.11,144.51,25,MI,94.8,94.8,42.96340179,-85.66809845,
W8AGB Mackinaw C,Analogue,145.11,144.51,25,MI,103.5,103.5,45.77750015,-84.72709656,SKYWARN
W8DMI Rose City,Analogue,145.11,144.51,25,MI,131.8,131.8,44.4685635,-84.14172596,
N8AHZ Grayling,Analogue,145.13,144.53,25,MI,107.2,107.2,44.66139984,-84.71479797,
N8ZMT Portland,Analogue,145.13,144.53,25,MI,94.8,94.8,42.86920166,-84.90309906,
KB9BQX Escanaba,Analogue,145.13,144.53,25,MI,,,45.741944,-87.059444,
W8IRA Battle Cre,Analogue,145.15,144.55,25,MI,,94.8,42.32120132,-85.17970276,
W8IRA Mount Plea,Analogue,145.15,144.55,25,MI,,103.5,43.59780121,-84.76750183,
W8IRA Traverse C,Analogue,145.15,144.55,25,MI,,114.8,44.76309967,-85.62059784,
N8DUY Ann Arbor,Analogue,145.15,144.55,25,MI,100,100,42.2879982,-83.80970001,SKYWARN
N8FYZ Paw Paw,Analogue,145.17,144.57,25,MI,94.8,94.8,42.214,-85.892901,
N8LVQ Iron River,Analogue,145.17,144.57,12.5,MI,107.2,107.2,46.05830002,-88.70839691,
KF9C Kaleva,Analogue,145.17,144.57,25,MI,,94.8,44.37333679,-86.01036072,
W8CCE Petoskey,Analogue,145.19,144.59,25,MI,103.5,103.5,45.32471,-84.88215,SKYWARN
WW8GM Detroit,Analogue,145.21,144.61,25,MI,123,123,42.32899857,-83.03929901,
W8UM Ann Arbor,Analogue,145.23,144.63,25,MI,100,100,42.28079987,-83.74299622,
W8USA Sparta,Analogue,145.23,144.63,25,MI,94.8,94.8,43.11849976,-85.74900055,
N8LVQ Crystal Fa,Analogue,145.23,144.63,12.5,MI,107.2,107.2,46.1,-88.33885,
AC8IL Wixom,Analogue,145.25,144.65,25,MI,100,100,42.51779938,-83.51789856,
W8LRC Lowell,Analogue,145.27,144.67,25,MI,,94.8,42.93360138,-85.34200287,
W8TVC Traverse C,Analogue,145.27,144.67,25,MI,,114.8,44.76309967,-85.62059784,
W8IRA Big Rapids,Analogue,145.29,144.69,25,MI,,94.8,43.69810104,-85.48370361,
N8IES Durand,Analogue,145.29,144.69,25,MI,100,100,42.91199875,-83.98470306,
W8IRA Vanderbilt,Analogue,145.29,144.69,25,MI,,103.5,45.14279938,-84.66030121,
W8CMN Gilford,Analogue,145.31,144.71,25,MI,131.8,131.8,43.583355,-83.680801,
K8SJC Centrevill,Analogue,145.31,144.71,25,MI,123,123,41.89239883,-85.49680328,
